UF DO HOSPITAL;LOCAL_DE_INTERNAÇÃO;ANO_MÊS;CPF_DO_PACIENTE;TIPO_DE_INTERNAÇÃO;QTD_DE_DIAS;VALOR_PAGO
ALAGOAS;HOSPITAL X178;10/2020;123456863070;PARTO CESARIANA;9;15968,59
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863073;PARTO CESARIANA;2;9251,21
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863076;PARTO CESARIANA;2;8030,45
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863079;PARTO CESARIANA;2;7246,84
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863082;PARTO CESARIANA;2;8737,07
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863085;PARTO CESARIANA;2;9641,22
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863088;PARTO CESARIANA;2;8220,93
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863091;PARTO CESARIANA;1;14184,11
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863094;PARTO CESARIANA;3;7517,80
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863097;PARTO CESARIANA;2;4622,93
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863100;PARTO CESARIANA;3;7872,93
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863103;PARTO CESARIANA;2;10369,68
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863106;PARTO CESARIANA;1;9185,73
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863109;PARTO CESARIANA;2;9799,32
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863112;PARTO CESARIANA;2;5046,43
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863115;PARTO CESARIANA;2;7041,28
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863118;PARTO CESARIANA;2;6344,03
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863121;PARTO CESARIANA;2;7584,69
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863124;PARTO CESARIANA;2;7770,83
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863127;PARTO CESARIANA;2;10766,97
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863130;PARTO CESARIANA;2;4622,93
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863133;PARTO CESARIANA;2;7628,69
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863136;PARTO CESARIANA;2;10215,69
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863139;PARTO CESARIANA;1;20634,24
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863142;PARTO CESARIANA;2;9251,21
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863145;PARTO CESARIANA;2;7852,76
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863148;PARTO CESARIANA;2;6560,88
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863151;PARTO CESARIANA;2;5919,53
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863154;PARTO CESARIANA;2;10390,06
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863157;PARTO CESARIANA;2;10061,86
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863160;PARTO CESARIANA;2;7246,84
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863163;PARTO CESARIANA;2;7617,97
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863166;PARTO CESARIANA;2;8946,09
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863169;PARTO CESARIANA;3;4622,93
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863172;PARTO NORMAL;1;6717,12
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863175;PARTO CESARIANA;3;9879,20
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863178;PARTO CESARIANA;2;8980,93
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863181;PARTO NORMAL;1;8280,13
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863184;PARTO CESARIANA;2;10111,09
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863187;PARTO CESARIANA;3;6843,04
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863190;PARTO CESARIANA;2;7246,84
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863193;PARTO CESARIANA;2;8450,35
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863196;PARTO NORMAL;2;6826,43
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863199;PARTO CESARIANA;2;12214,92
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863202;PARTO NORMAL;2;12740,48
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863205;PARTO CESARIANA;2;9251,21
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863208;PARTO CESARIANA;3;7146,98
RIO DE JANEIRO;HOSPITAL X18;10/2020;123456863211;PARTO CESARIANA;2;9424,39
RIO GRANDE DO SUL;HOSPITAL X184;10/2020;123456863214;PARTO CESARIANA;2;10921,27
RIO GRANDE DO SUL;HOSPITAL X184;10/2020;123456863217;PARTO CESARIANA;3;10984,71
RIO DE JANEIRO;HOSPITAL X185;10/2020;123456863220;PARTO CESARIANA;2;5537,59
RIO DE JANEIRO;HOSPITAL X185;10/2020;123456863223;PARTO CESARIANA;2;5537,59
RIO DE JANEIRO;HOSPITAL X185;10/2020;123456863226;PARTO CESARIANA;2;5537,59
RIO DE JANEIRO;HOSPITAL X185;10/2020;123456863229;PARTO CESARIANA;2;5591,99
PERNAMBUCO;HOSPITAL X186;10/2020;123456863232;PARTO CESARIANA;1;6027,25
RIO DE JANEIRO;HOSPITAL X187;10/2020;123456863235;PARTO CESARIANA;2;10412,11
RIO DE JANEIRO;HOSPITAL X187;10/2020;123456863238;PARTO CESARIANA;2;9068,41
MINAS GERAIS;HOSPITAL X19;10/2020;123456863241;PARTO NORMAL;2;10454,25
MINAS GERAIS;HOSPITAL X19;10/2020;123456863244;PARTO CESARIANA;2;4788,74
MINAS GERAIS;HOSPITAL X19;10/2020;123456863247;PARTO CESARIANA;3;5375,84
DISTRITO FEDERAL;HOSPITAL X190;10/2020;123456863250;PARTO CESARIANA;2;10680,69
DISTRITO FEDERAL;HOSPITAL X190;10/2020;123456863253;PARTO CESARIANA;1;12332,43
ALAGOAS;HOSPITAL X191;10/2020;123456863256;PARTO CESARIANA;2;10585,50
ALAGOAS;HOSPITAL X191;10/2020;123456863259;PARTO CESARIANA;2;6190,94
AMAPA;HOSPITAL X192;10/2020;123456863262;PARTO CESARIANA;3;6636,72
AMAPA;HOSPITAL X192;10/2020;123456863265;PARTO CESARIANA;3;6993,07
AMAPA;HOSPITAL X192;10/2020;123456863268;PARTO CESARIANA;3;5925,83
AMAPA;HOSPITAL X192;10/2020;123456863271;PARTO CESARIANA;2;4781,40
SAO PAULO;HOSPITAL X193;10/2020;123456863274;PARTO CESARIANA;3;5447,29
SAO PAULO;HOSPITAL X193;10/2020;123456863277;PARTO CESARIANA;3;8078,97
MINAS GERAIS;HOSPITAL X194;10/2020;123456863280;PARTO CESARIANA;2;5837,51
MINAS GERAIS;HOSPITAL X194;10/2020;123456863283;PARTO CESARIANA;2;7547,24
MINAS GERAIS;HOSPITAL X194;10/2020;123456863286;PARTO CESARIANA;2;6698,81
MINAS GERAIS;HOSPITAL X194;10/2020;123456863289;PARTO CESARIANA;1;5778,97
MINAS GERAIS;HOSPITAL X194;10/2020;123456863292;PARTO CESARIANA;3;11481,36
RIO DE JANEIRO;HOSPITAL X198;10/2020;123456863295;PARTO CESARIANA;3;8147,60
RIO DE JANEIRO;HOSPITAL X198;10/2020;123456863298;PARTO CESARIANA;3;10337,60
MINAS GERAIS;HOSPITAL X2;10/2020;123456863301;PARTO NORMAL;1;6065,14
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863304;PARTO CESARIANA;1;2127,36
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863307;PARTO NORMAL;2;8123,47
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863310;PARTO CESARIANA;2;8472,44
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863313;PARTO CESARIANA;1;3889,21
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863316;PARTO CESARIANA;2;6897,96
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863319;PARTO CESARIANA;2;9067,10
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863322;PARTO CESARIANA;2;8742,15
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863325;PARTO CESARIANA;1;9448,05
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863328;PARTO CESARIANA;2;6306,64
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863331;PARTO CESARIANA;2;8955,26
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863334;PARTO CESARIANA;2;6853,53
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863337;PARTO CESARIANA;2;7106,64
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863340;PARTO CESARIANA;2;8882,56
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863343;PARTO CESARIANA;1;7440,95
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863346;PARTO CESARIANA;2;6970,28
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863349;PARTO CESARIANA;2;13975,40
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863352;PARTO CESARIANA;2;8781,30
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863355;PARTO CESARIANA;1;721,50
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863358;PARTO CESARIANA;6;11261,49
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863361;PARTO CESARIANA;1;1710,66
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863364;PARTO CESARIANA;1;1414,14
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863367;PARTO NORMAL;1;3692,50
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863370;PARTO CESARIANA;2;6392,50
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863373;PARTO CESARIANA;2;6606,64
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863376;PARTO CESARIANA;2;6606,64
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863379;PARTO CESARIANA;2;6809,28
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863382;PARTO CESARIANA;1;9739,02
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863385;PARTO CESARIANA;3;9250,10
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863388;PARTO CESARIANA;1;3252,66
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863391;PARTO CESARIANA;1;4297,25
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863394;PARTO CESARIANA;2;5515,47
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863397;PARTO CESARIANA;2;8841,99
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863400;PARTO CESARIANA;1;5955,55
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863403;PARTO NORMAL;2;7495,18
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863406;PARTO NORMAL;2;10852,52
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863409;PARTO CESARIANA;2;6957,00
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863412;PARTO CESARIANA;3;10179,04
RIO DE JANEIRO;HOSPITAL X20;10/2020;123456863415;PARTO CESARIANA;4;3692,50
SAO PAULO;HOSPITAL X209;10/2020;123456863418;PARTO CESARIANA;2;3882,88
RIO DE JANEIRO;HOSPITAL X210;10/2020;123456863421;PARTO CESARIANA;2;2177,07
BAHIA;HOSPITAL X212;10/2020;123456863424;PARTO CESARIANA;2;4950,32
SAO PAULO;HOSPITAL X214;10/2020;123456863427;PARTO CESARIANA;2;7635,34
SAO PAULO;HOSPITAL X214;10/2020;123456863430;PARTO CESARIANA;2;8300,42
BAHIA;HOSPITAL X217;10/2020;123456863433;PARTO CESARIANA;2;3359,20
CEARA;HOSPITAL X218;10/2020;123456863436;PARTO CESARIANA;2;4048,82
MINAS GERAIS;HOSPITAL X22;10/2020;123456863439;PARTO CESARIANA;1;6715,19
MINAS GERAIS;HOSPITAL X22;10/2020;123456863442;PARTO CESARIANA;1;6715,19
MINAS GERAIS;HOSPITAL X22;10/2020;123456863445;PARTO CESARIANA;1;4740,00
MINAS GERAIS;HOSPITAL X22;10/2020;123456863448;PARTO CESARIANA;2;5284,40
MINAS GERAIS;HOSPITAL X22;10/2020;123456863451;PARTO CESARIANA;2;5284,40
MINAS GERAIS;HOSPITAL X22;10/2020;123456863454;PARTO CESARIANA;1;4740,00
MINAS GERAIS;HOSPITAL X22;10/2020;123456863457;PARTO NORMAL;3;2764,80
MINAS GERAIS;HOSPITAL X22;10/2020;123456863460;PARTO CESARIANA;1;6574,09
MINAS GERAIS;HOSPITAL X22;10/2020;123456863463;PARTO CESARIANA;1;4669,45
SAO PAULO;HOSPITAL X221;10/2020;123456863466;PARTO CESARIANA;1;7240,45
MATO GROSSO;HOSPITAL X222;10/2020;123456863469;PARTO NORMAL;2;4144,05
MATO GROSSO;HOSPITAL X222;10/2020;123456863472;PARTO CESARIANA;2;5672,33
BAHIA;HOSPITAL X223;10/2020;123456863475;PARTO CESARIANA;2;6614,20
DISTRITO FEDERAL;HOSPITAL X225;10/2020;123456863478;PARTO CESARIANA;3;7650,21
DISTRITO FEDERAL;HOSPITAL X225;10/2020;123456863481;PARTO NORMAL;3;5178,70
SAO PAULO;HOSPITAL X23;10/2020;123456863484;PARTO CESARIANA;2;6003,85
SAO PAULO;HOSPITAL X23;10/2020;123456863487;PARTO CESARIANA;2;7004,46
SAO PAULO;HOSPITAL X23;10/2020;123456863490;PARTO NORMAL;3;8759,20
SAO PAULO;HOSPITAL X23;10/2020;123456863493;PARTO NORMAL;1;7528,85
SAO PAULO;HOSPITAL X23;10/2020;123456863496;PARTO CESARIANA;2;6728,40
SAO PAULO;HOSPITAL X23;10/2020;123456863499;PARTO NORMAL;2;8217,40
SAO PAULO;HOSPITAL X23;10/2020;123456863502;PARTO CESARIANA;2;7004,46
SAO PAULO;HOSPITAL X23;10/2020;123456863505;PARTO CESARIANA;2;8483,22
SAO PAULO;HOSPITAL X23;10/2020;123456863508;PARTO CESARIANA;2;6822,01
SAO PAULO;HOSPITAL X23;10/2020;123456863511;PARTO CESARIANA;2;7004,46
SAO PAULO;HOSPITAL X23;10/2020;123456863514;PARTO NORMAL;1;8397,86
SAO PAULO;HOSPITAL X23;10/2020;123456863517;PARTO CESARIANA;2;7004,46
SAO PAULO;HOSPITAL X23;10/2020;123456863520;PARTO NORMAL;2;8391,50
SAO PAULO;HOSPITAL X23;10/2020;123456863523;PARTO NORMAL;14;55820,54
SAO PAULO;HOSPITAL X23;10/2020;123456863526;PARTO CESARIANA;2;7022,46
SAO PAULO;HOSPITAL X23;10/2020;123456863529;PARTO NORMAL;2;7747,84
SAO PAULO;HOSPITAL X23;10/2020;123456863532;PARTO CESARIANA;2;6746,40
SAO PAULO;HOSPITAL X23;10/2020;123456863535;PARTO CESARIANA;1;8591,27
SAO PAULO;HOSPITAL X23;10/2020;123456863538;PARTO CESARIANA;2;8981,70
SAO PAULO;HOSPITAL X23;10/2020;123456863541;PARTO CESARIANA;6;17990,37
SAO PAULO;HOSPITAL X23;10/2020;123456863544;PARTO CESARIANA;2;6765,20
SAO PAULO;HOSPITAL X23;10/2020;123456863547;PARTO CESARIANA;2;6507,40
SAO PAULO;HOSPITAL X23;10/2020;123456863550;PARTO NORMAL;1;9183,27
SAO PAULO;HOSPITAL X23;10/2020;123456863553;PARTO NORMAL;2;7920,70
SAO PAULO;HOSPITAL X23;10/2020;123456863556;PARTO CESARIANA;2;8269,80
SAO PAULO;HOSPITAL X23;10/2020;123456863559;PARTO NORMAL;2;6982,10
SAO PAULO;HOSPITAL X23;10/2020;123456863562;PARTO CESARIANA;3;6765,20
SAO PAULO;HOSPITAL X23;10/2020;123456863565;PARTO CESARIANA;2;6746,40
SAO PAULO;HOSPITAL X23;10/2020;123456863568;PARTO CESARIANA;2;8269,80
SAO PAULO;HOSPITAL X23;10/2020;123456863571;PARTO CESARIANA;2;8400,40
SAO PAULO;HOSPITAL X23;10/2020;123456863574;PARTO CESARIANA;3;8821,92
SAO PAULO;HOSPITAL X23;10/2020;123456863577;PARTO CESARIANA;1;10220,27
SAO PAULO;HOSPITAL X23;10/2020;123456863580;PARTO CESARIANA;2;8518,37
SAO PAULO;HOSPITAL X23;10/2020;123456863583;PARTO CESARIANA;2;7004,46
SAO PAULO;HOSPITAL X23;10/2020;123456863586;PARTO CESARIANA;2;6606,20
SAO PAULO;HOSPITAL X23;10/2020;123456863589;PARTO NORMAL;2;6223,00
SAO PAULO;HOSPITAL X23;10/2020;123456863592;PARTO CESARIANA;3;7565,34
SAO PAULO;HOSPITAL X23;10/2020;123456863595;PARTO CESARIANA;2;9093,04
SAO PAULO;HOSPITAL X23;10/2020;123456863598;PARTO CESARIANA;2;8269,80
SAO PAULO;HOSPITAL X23;10/2020;123456863601;PARTO CESARIANA;3;8478,40
SAO PAULO;HOSPITAL X23;10/2020;123456863604;PARTO NORMAL;2;6223,00
SAO PAULO;HOSPITAL X23;10/2020;123456863607;PARTO CESARIANA;3;7004,46
SAO PAULO;HOSPITAL X23;10/2020;123456863610;PARTO CESARIANA;2;6728,40
SAO PAULO;HOSPITAL X23;10/2020;123456863613;PARTO CESARIANA;3;5753,70
SAO PAULO;HOSPITAL X23;10/2020;123456863616;PARTO CESARIANA;2;7004,46
SAO PAULO;HOSPITAL X23;10/2020;123456863619;PARTO CESARIANA;2;8530,40
SAO PAULO;HOSPITAL X23;10/2020;123456863622;PARTO CESARIANA;1;7910,11
SAO PAULO;HOSPITAL X23;10/2020;123456863625;PARTO CESARIANA;2;8251,80
SAO PAULO;HOSPITAL X23;10/2020;123456863628;PARTO CESARIANA;2;6728,40
SAO PAULO;HOSPITAL X23;10/2020;123456863631;PARTO CESARIANA;1;7822,11
SAO PAULO;HOSPITAL X23;10/2020;123456863634;PARTO CESARIANA;4;13990,97
SAO PAULO;HOSPITAL X23;10/2020;123456863637;PARTO CESARIANA;2;7375,40
SAO PAULO;HOSPITAL X23;10/2020;123456863640;PARTO CESARIANA;2;9840,40
SAO PAULO;HOSPITAL X23;10/2020;123456863643;PARTO NORMAL;2;6590,93
SAO PAULO;HOSPITAL X23;10/2020;123456863646;PARTO CESARIANA;2;7004,46
SAO PAULO;HOSPITAL X23;10/2020;123456863649;PARTO CESARIANA;3;6913,09
SAO PAULO;HOSPITAL X23;10/2020;123456863652;PARTO NORMAL;2;8908,23
SAO PAULO;HOSPITAL X23;10/2020;123456863655;PARTO NORMAL;2;8074,26
SAO PAULO;HOSPITAL X23;10/2020;123456863658;PARTO CESARIANA;3;14337,32
SAO PAULO;HOSPITAL X23;10/2020;123456863661;PARTO CESARIANA;2;6728,40
SAO PAULO;HOSPITAL X23;10/2020;123456863664;PARTO NORMAL;2;8447,22
SAO PAULO;HOSPITAL X23;10/2020;123456863667;PARTO CESARIANA;2;7439,36
SAO PAULO;HOSPITAL X23;10/2020;123456863670;PARTO NORMAL;1;13990,87
SAO PAULO;HOSPITAL X23;10/2020;123456863673;PARTO NORMAL;2;10675,14
SAO PAULO;HOSPITAL X23;10/2020;123456863676;PARTO CESARIANA;2;7004,46
SAO PAULO;HOSPITAL X230;10/2020;123456863679;PARTO CESARIANA;2;4244,87
SAO PAULO;HOSPITAL X230;10/2020;123456863682;PARTO CESARIANA;2;4598,11
SAO PAULO;HOSPITAL X234;10/2020;123456863685;PARTO NORMAL;2;5346,76
SAO PAULO;HOSPITAL X234;10/2020;123456863688;PARTO NORMAL;2;5851,87
SAO PAULO;HOSPITAL X234;10/2020;123456863691;PARTO NORMAL;3;7272,85
PIAUI;HOSPITAL X237;10/2020;123456863694;PARTO CESARIANA;2;4378,64
ESPIRITO SANTO;HOSPITAL X238;10/2020;123456863697;PARTO CESARIANA;2;5709,19
ESPIRITO SANTO;HOSPITAL X238;10/2020;123456863700;PARTO CESARIANA;2;6817,98
PERNAMBUCO;HOSPITAL X24;10/2020;123456863703;PARTO CESARIANA;2;14663,56
PERNAMBUCO;HOSPITAL X24;10/2020;123456863706;PARTO CESARIANA;2;13075,34
PERNAMBUCO;HOSPITAL X24;10/2020;123456863709;PARTO CESARIANA;2;13967,10
PERNAMBUCO;HOSPITAL X24;10/2020;123456863712;PARTO CESARIANA;2;19263,66
PERNAMBUCO;HOSPITAL X24;10/2020;123456863715;PARTO NORMAL;3;20072,90
PERNAMBUCO;HOSPITAL X24;10/2020;123456863718;PARTO CESARIANA;2;12972,32
PERNAMBUCO;HOSPITAL X24;10/2020;123456863721;PARTO CESARIANA;2;15434,12
PERNAMBUCO;HOSPITAL X24;10/2020;123456863724;PARTO CESARIANA;2;12977,17
PERNAMBUCO;HOSPITAL X24;10/2020;123456863727;PARTO CESARIANA;1;17322,10
PERNAMBUCO;HOSPITAL X24;10/2020;123456863730;PARTO CESARIANA;2;14632,00
PERNAMBUCO;HOSPITAL X24;10/2020;123456863733;PARTO CESARIANA;2;12143,34
PERNAMBUCO;HOSPITAL X24;10/2020;123456863736;PARTO CESARIANA;2;12467,04
PERNAMBUCO;HOSPITAL X24;10/2020;123456863739;PARTO CESARIANA;2;13848,94
PERNAMBUCO;HOSPITAL X24;10/2020;123456863742;PARTO CESARIANA;2;13416,76
PERNAMBUCO;HOSPITAL X24;10/2020;123456863745;PARTO CESARIANA;2;13786,62
PERNAMBUCO;HOSPITAL X24;10/2020;123456863748;PARTO NORMAL;6;26846,40
PERNAMBUCO;HOSPITAL X24;10/2020;123456863751;PARTO CESARIANA;2;12707,74
PERNAMBUCO;HOSPITAL X24;10/2020;123456863754;PARTO CESARIANA;2;12742,94
PERNAMBUCO;HOSPITAL X24;10/2020;123456863757;PARTO NORMAL;2;20856,60
PERNAMBUCO;HOSPITAL X24;10/2020;123456863760;PARTO CESARIANA;2;12695,02
PERNAMBUCO;HOSPITAL X24;10/2020;123456863763;PARTO CESARIANA;2;13774,02
PERNAMBUCO;HOSPITAL X24;10/2020;123456863766;PARTO CESARIANA;2;12617,47
BAHIA;HOSPITAL X241;10/2020;123456863769;PARTO CESARIANA;2;8107,96
ESPIRITO SANTO;HOSPITAL X242;10/2020;123456863772;PARTO NORMAL;2;16431,86
ESPIRITO SANTO;HOSPITAL X242;10/2020;123456863775;PARTO CESARIANA;2;6276,60
SAO PAULO;HOSPITAL X243;10/2020;123456863778;PARTO CESARIANA;2;5334,95
PARAIBA;HOSPITAL X249;10/2020;123456863781;PARTO CESARIANA;2;8262,94
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863784;PARTO CESARIANA;2;8878,26
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863787;PARTO NORMAL;2;2401,03
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863790;PARTO CESARIANA;4;9078,96
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863793;PARTO CESARIANA;2;5995,57
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863796;PARTO CESARIANA;37;48951,03
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863799;PARTO CESARIANA;2;4815,17
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863802;PARTO CESARIANA;5;15550,23
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863805;PARTO CESARIANA;2;6066,64
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863808;PARTO NORMAL;3;4300,94
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863811;PARTO NORMAL;2;3651,63
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863814;PARTO CESARIANA;2;5547,06
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863817;PARTO CESARIANA;1;5201,53
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863820;PARTO CESARIANA;2;7086,27
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863823;PARTO CESARIANA;2;5088,62
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863826;PARTO CESARIANA;2;4871,46
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863829;PARTO CESARIANA;2;5547,06
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863832;PARTO CESARIANA;2;3601,03
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863835;PARTO CESARIANA;1;8761,23
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863838;PARTO CESARIANA;2;8835,76
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863841;PARTO CESARIANA;1;4884,61
RIO DE JANEIRO;HOSPITAL X25;10/2020;123456863844;PARTO NORMAL;5;2401,03
DISTRITO FEDERAL;HOSPITAL X254;10/2020;123456863847;PARTO CESARIANA;2;9047,92
PERNAMBUCO;HOSPITAL X255;10/2020;123456863850;PARTO CESARIANA;2;5104,73
PARANA;HOSPITAL X258;10/2020;123456863853;PARTO CESARIANA;3;5763,90
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863856;PARTO CESARIANA;2;9491,99
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863859;PARTO CESARIANA;3;9943,79
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863862;PARTO CESARIANA;2;4612,05
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863865;PARTO CESARIANA;2;5765,45
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863868;PARTO CESARIANA;2;9483,98
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863871;PARTO CESARIANA;2;4714,01
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863874;PARTO CESARIANA;3;5645,04
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863877;PARTO CESARIANA;2;5141,99
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863880;PARTO CESARIANA;2;4784,62
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863883;PARTO CESARIANA;3;4490,45
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863886;PARTO NORMAL;2;6951,19
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863889;PARTO CESARIANA;2;8675,17
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863892;PARTO CESARIANA;2;5395,04
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863895;PARTO NORMAL;3;5834,80
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863898;PARTO CESARIANA;2;8690,06
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863901;PARTO CESARIANA;2;5537,59
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863904;PARTO CESARIANA;2;7196,04
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863907;PARTO CESARIANA;2;7186,45
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863910;PARTO CESARIANA;3;8130,23
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863913;PARTO CESARIANA;2;6850,42
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863916;PARTO CESARIANA;2;5782,28
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863919;PARTO CESARIANA;3;19632,11
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863922;PARTO CESARIANA;2;7280,90
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863925;PARTO CESARIANA;2;6737,59
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863928;PARTO NORMAL;3;5472,01
RIO DE JANEIRO;HOSPITAL X26;10/2020;123456863931;PARTO NORMAL;1;2975,00
